  0.1000E-01  0.4000E-03
  0.2000E-01  0.7000E-03
  0.3000E-01  0.2500E-02
  0.4000E-01  0.7900E-02
  0.5000E-01  0.1510E-01
  0.6000E-01  0.2150E-01
  0.7000E-01  0.3430E-01
  0.8000E-01  0.3580E-01
  0.9000E-01  0.3870E-01
  0.1000E+00  0.4140E-01
  0.1100E+00  0.1301E+00
  0.1200E+00  0.1756E+00
  0.1300E+00  0.1295E+00
  0.1400E+00  0.1165E+00
  0.1500E+00  0.1525E+00
  0.1600E+00  0.1428E+00
  0.1700E+00  0.1224E+00
  0.1800E+00  0.1374E+00
  0.1900E+00  0.8980E-01
  0.2000E+00  0.9340E-01
  0.2100E+00  0.8810E-01
  0.2200E+00  0.1105E+00
  0.2300E+00  0.8540E-01
  0.2400E+00  0.1367E+00
  0.2500E+00  0.6370E-01
  0.2600E+00  0.8850E-01
  0.2700E+00  0.9750E-01
  0.2800E+00  0.4590E-01
  0.2900E+00  0.1335E+00
  0.3000E+00  0.1327E+00
  0.3100E+00  0.1003E+00
  0.3200E+00  0.1381E+00
  0.3300E+00  0.1165E+00
  0.3400E+00  0.6720E-01
  0.3500E+00  0.1586E+00
  0.3600E+00  0.1065E+00
  0.3700E+00  0.7730E-01
  0.3800E+00  0.1904E+00
  0.3900E+00  0.1027E+00
  0.4000E+00  0.8650E-01
  0.4100E+00  0.1361E+00
  0.4200E+00  0.8110E-01
  0.4300E+00  0.7750E-01
  0.4400E+00  0.9170E-01
  0.4500E+00  0.7280E-01
  0.4600E+00  0.8000E-01
  0.4700E+00  0.2520E-01
  0.4800E+00  0.1125E+00
  0.4900E+00  0.5340E-01
  0.5000E+00  0.5040E-01
  0.5100E+00  0.5800E-01
  0.5200E+00  0.5220E-01
  0.5300E+00  0.2880E-01
  0.5400E+00  0.3550E-01
  0.5500E+00  0.4820E-01
  0.5600E+00  0.5730E-01
  0.5700E+00  0.2770E-01
  0.5800E+00  0.2200E-01
  0.5900E+00  0.2270E-01
  0.6000E+00  0.1870E-01
  0.6100E+00  0.2130E-01
  0.6200E+00  0.1500E-01
  0.6300E+00  0.2870E-01
  0.6400E+00  0.1790E-01
  0.6500E+00  0.3120E-01
  0.6600E+00  0.2400E-01
  0.6700E+00  0.1160E-01
  0.6800E+00  0.1200E-01
  0.6900E+00  0.1240E-01
  0.7000E+00  0.1040E-01
  0.7100E+00  0.1710E-01
  0.7200E+00  0.1480E-01
  0.7300E+00  0.1080E-01
  0.7400E+00  0.2260E-01
  0.7500E+00  0.7300E-02
  0.7600E+00  0.7600E-02
  0.7700E+00  0.5600E-02
  0.7800E+00  0.5800E-02
  0.7900E+00  0.4500E-02
  0.8000E+00  0.5600E-02
  0.8100E+00  0.3100E-02
  0.8200E+00  0.3000E-02
  0.8300E+00  0.3400E-02
  0.8400E+00  0.2500E-02
  0.8500E+00  0.1600E-02
  0.8600E+00  0.2600E-02
  0.8700E+00  0.2200E-02
  0.8800E+00  0.2000E-02
  0.8900E+00  0.2300E-02
  0.9000E+00  0.6000E-03
  0.9100E+00  0.1100E-02
  0.9200E+00  0.1100E-02
  0.9300E+00  0.8000E-03
  0.9400E+00  0.7000E-03
  0.9500E+00  0.7000E-03
  0.9600E+00  0.6000E-03
  0.9700E+00  0.6000E-03
  0.9800E+00  0.5000E-03
  0.9900E+00  0.4000E-03
  0.1000E+01  0.4000E-03
