  0.1000E-01  0.7000E-03
  0.2000E-01  0.1600E-02
  0.3000E-01  0.5500E-02
  0.4000E-01  0.9000E-02
  0.5000E-01  0.1880E-01
  0.6000E-01  0.2210E-01
  0.7000E-01  0.3510E-01
  0.8000E-01  0.7220E-01
  0.9000E-01  0.1995E+00
  0.1000E+00  0.3907E+00
  0.1100E+00  0.7469E+00
  0.1200E+00  0.3986E+00
  0.1300E+00  0.8378E+00
  0.1400E+00  0.4341E+00
  0.1500E+00  0.1231E+00
  0.1600E+00  0.1103E+00
  0.1700E+00  0.1251E+00
  0.1800E+00  0.6820E-01
  0.1900E+00  0.1278E+00
  0.2000E+00  0.7000E-01
  0.2100E+00  0.1183E+00
  0.2200E+00  0.1125E+00
  0.2300E+00  0.8440E-01
  0.2400E+00  0.2388E+00
  0.2500E+00  0.1255E+00
  0.2600E+00  0.1346E+00
  0.2700E+00  0.2092E+00
  0.2800E+00  0.1813E+00
  0.2900E+00  0.2791E+00
  0.3000E+00  0.3234E+00
  0.3100E+00  0.3225E+00
  0.3200E+00  0.1664E+00
  0.3300E+00  0.1239E+00
  0.3400E+00  0.1607E+00
  0.3500E+00  0.1768E+00
  0.3600E+00  0.1423E+00
  0.3700E+00  0.1762E+00
  0.3800E+00  0.9490E-01
  0.3900E+00  0.9270E-01
  0.4000E+00  0.8650E-01
  0.4100E+00  0.9360E-01
  0.4200E+00  0.1139E+00
  0.4300E+00  0.9640E-01
  0.4400E+00  0.8110E-01
  0.4500E+00  0.5800E-01
  0.4600E+00  0.6610E-01
  0.4700E+00  0.4540E-01
  0.4800E+00  0.2650E-01
  0.4900E+00  0.3230E-01
  0.5000E+00  0.3990E-01
  0.5100E+00  0.3450E-01
  0.5200E+00  0.1510E-01
  0.5300E+00  0.2090E-01
  0.5400E+00  0.2960E-01
  0.5500E+00  0.2040E-01
  0.5600E+00  0.1810E-01
  0.5700E+00  0.1190E-01
  0.5800E+00  0.9200E-02
  0.5900E+00  0.1740E-01
  0.6000E+00  0.1220E-01
  0.6100E+00  0.8700E-02
  0.6200E+00  0.1340E-01
  0.6300E+00  0.1770E-01
  0.6400E+00  0.4000E-02
  0.6500E+00  0.8800E-02
  0.6600E+00  0.5700E-02
  0.6700E+00  0.6300E-02
  0.6800E+00  0.5100E-02
  0.6900E+00  0.6400E-02
  0.7000E+00  0.4600E-02
  0.7100E+00  0.5900E-02
  0.7200E+00  0.5000E-02
  0.7300E+00  0.5400E-02
  0.7400E+00  0.8100E-02
  0.7500E+00  0.4800E-02
  0.7600E+00  0.3300E-02
  0.7700E+00  0.4100E-02
  0.7800E+00  0.5700E-02
  0.7900E+00  0.2500E-02
  0.8000E+00  0.3900E-02
  0.8100E+00  0.4800E-02
  0.8200E+00  0.5200E-02
  0.8300E+00  0.4300E-02
  0.8400E+00  0.5200E-02
  0.8500E+00  0.4400E-02
  0.8600E+00  0.2100E-02
  0.8700E+00  0.2300E-02
  0.8800E+00  0.3400E-02
  0.8900E+00  0.3500E-02
  0.9000E+00  0.5600E-02
  0.9100E+00  0.2400E-02
  0.9200E+00  0.2600E-02
  0.9300E+00  0.2000E-02
  0.9400E+00  0.2100E-02
  0.9500E+00  0.1200E-02
  0.9600E+00  0.2600E-02
  0.9700E+00  0.1600E-02
  0.9800E+00  0.2700E-02
  0.9900E+00  0.2600E-02
  0.1000E+01  0.1300E-02
