  0.1000E-01  0.1000E-03
  0.2000E-01  0.6000E-03
  0.3000E-01  0.7000E-03
  0.4000E-01  0.1100E-02
  0.5000E-01  0.3200E-02
  0.6000E-01  0.3800E-02
  0.7000E-01  0.5800E-02
  0.8000E-01  0.7800E-02
  0.9000E-01  0.1070E-01
  0.1000E+00  0.1960E-01
  0.1100E+00  0.2620E-01
  0.1200E+00  0.6210E-01
  0.1300E+00  0.6620E-01
  0.1400E+00  0.5530E-01
  0.1500E+00  0.3450E-01
  0.1600E+00  0.2610E-01
  0.1700E+00  0.2240E-01
  0.1800E+00  0.1600E-01
  0.1900E+00  0.1030E-01
  0.2000E+00  0.9900E-02
  0.2100E+00  0.1460E-01
  0.2200E+00  0.1680E-01
  0.2300E+00  0.2130E-01
  0.2400E+00  0.3780E-01
  0.2500E+00  0.6880E-01
  0.2600E+00  0.5920E-01
  0.2700E+00  0.1081E+00
  0.2800E+00  0.2051E+00
  0.2900E+00  0.2390E+00
  0.3000E+00  0.2558E+00
  0.3100E+00  0.3180E+00
  0.3200E+00  0.2927E+00
  0.3300E+00  0.2425E+00
  0.3400E+00  0.1316E+00
  0.3500E+00  0.1486E+00
  0.3600E+00  0.1114E+00
  0.3700E+00  0.1206E+00
  0.3800E+00  0.1083E+00
  0.3900E+00  0.8870E-01
  0.4000E+00  0.3750E-01
  0.4100E+00  0.2970E-01
  0.4200E+00  0.1920E-01
  0.4300E+00  0.3820E-01
  0.4400E+00  0.3520E-01
  0.4500E+00  0.4270E-01
  0.4600E+00  0.2280E-01
  0.4700E+00  0.1630E-01
  0.4800E+00  0.1660E-01
  0.4900E+00  0.1220E-01
  0.5000E+00  0.2860E-01
  0.5100E+00  0.1620E-01
  0.5200E+00  0.1860E-01
  0.5300E+00  0.1590E-01
  0.5400E+00  0.2330E-01
  0.5500E+00  0.9800E-02
  0.5600E+00  0.7100E-02
  0.5700E+00  0.1320E-01
  0.5800E+00  0.6400E-02
  0.5900E+00  0.6900E-02
  0.6000E+00  0.1050E-01
  0.6100E+00  0.7400E-02
  0.6200E+00  0.8000E-02
  0.6300E+00  0.7100E-02
  0.6400E+00  0.4600E-02
  0.6500E+00  0.4400E-02
  0.6600E+00  0.7600E-02
  0.6700E+00  0.5900E-02
  0.6800E+00  0.3700E-02
  0.6900E+00  0.6400E-02
  0.7000E+00  0.5300E-02
  0.7100E+00  0.5600E-02
  0.7200E+00  0.3700E-02
  0.7300E+00  0.3900E-02
  0.7400E+00  0.4800E-02
  0.7500E+00  0.6100E-02
  0.7600E+00  0.3700E-02
  0.7700E+00  0.3700E-02
  0.7800E+00  0.5000E-02
  0.7900E+00  0.2700E-02
  0.8000E+00  0.2000E-02
  0.8100E+00  0.2500E-02
  0.8200E+00  0.4100E-02
  0.8300E+00  0.2600E-02
  0.8400E+00  0.2600E-02
  0.8500E+00  0.3500E-02
  0.8600E+00  0.3200E-02
  0.8700E+00  0.4800E-02
  0.8800E+00  0.2300E-02
  0.8900E+00  0.1500E-02
  0.9000E+00  0.1700E-02
  0.9100E+00  0.1800E-02
  0.9200E+00  0.2900E-02
  0.9300E+00  0.2300E-02
  0.9400E+00  0.1600E-02
  0.9500E+00  0.1400E-02
  0.9600E+00  0.1400E-02
  0.9700E+00  0.1000E-02
  0.9800E+00  0.3000E-02
  0.9900E+00  0.1200E-02
  0.1000E+01  0.8000E-03
