  0.1000E-01  0.2400E-02
  0.2000E-01  0.4900E-02
  0.3000E-01  0.1260E-01
  0.4000E-01  0.4060E-01
  0.5000E-01  0.2760E-01
  0.6000E-01  0.3300E-01
  0.7000E-01  0.7200E-01
  0.8000E-01  0.2886E+00
  0.9000E-01  0.7728E+00
  0.1000E+00  0.2090E+01
  0.1100E+00  0.5333E+01
  0.1200E+00  0.7224E+01
  0.1300E+00  0.5554E+01
  0.1400E+00  0.2394E+01
  0.1500E+00  0.3035E+01
  0.1600E+00  0.2518E+01
  0.1700E+00  0.1741E+01
  0.1800E+00  0.2278E+01
  0.1900E+00  0.1973E+01
  0.2000E+00  0.1230E+01
  0.2100E+00  0.8829E+00
  0.2200E+00  0.9752E+00
  0.2300E+00  0.9061E+00
  0.2400E+00  0.6449E+00
  0.2500E+00  0.5022E+00
  0.2600E+00  0.2466E+00
  0.2700E+00  0.7370E+00
  0.2800E+00  0.2095E+00
  0.2900E+00  0.2545E+00
  0.3000E+00  0.4281E+00
  0.3100E+00  0.2729E+00
  0.3200E+00  0.1359E+00
  0.3300E+00  0.1348E+00
  0.3400E+00  0.1689E+00
  0.3500E+00  0.9390E-01
  0.3600E+00  0.1793E+00
  0.3700E+00  0.1002E+00
  0.3800E+00  0.1167E+00
  0.3900E+00  0.8730E-01
  0.4000E+00  0.6470E-01
  0.4100E+00  0.5870E-01
  0.4200E+00  0.6270E-01
  0.4300E+00  0.2970E-01
  0.4400E+00  0.3460E-01
  0.4500E+00  0.5360E-01
  0.4600E+00  0.2980E-01
  0.4700E+00  0.3710E-01
  0.4800E+00  0.3880E-01
  0.4900E+00  0.2600E-01
  0.5000E+00  0.3750E-01
  0.5100E+00  0.1800E-01
  0.5200E+00  0.1040E-01
  0.5300E+00  0.9200E-02
  0.5400E+00  0.7200E-02
  0.5500E+00  0.1590E-01
  0.5600E+00  0.1180E-01
  0.5700E+00  0.1800E-01
  0.5800E+00  0.1640E-01
  0.5900E+00  0.1730E-01
  0.6000E+00  0.1390E-01
  0.6100E+00  0.1700E-01
  0.6200E+00  0.1110E-01
  0.6300E+00  0.9800E-02
  0.6400E+00  0.1130E-01
  0.6500E+00  0.1350E-01
  0.6600E+00  0.1220E-01
  0.6700E+00  0.9000E-02
  0.6800E+00  0.1140E-01
  0.6900E+00  0.5200E-02
  0.7000E+00  0.7800E-02
  0.7100E+00  0.1010E-01
  0.7200E+00  0.8100E-02
  0.7300E+00  0.9200E-02
  0.7400E+00  0.9700E-02
  0.7500E+00  0.8300E-02
  0.7600E+00  0.3400E-02
  0.7700E+00  0.8900E-02
  0.7800E+00  0.6000E-02
  0.7900E+00  0.2700E-02
  0.8000E+00  0.4500E-02
  0.8100E+00  0.1900E-02
  0.8200E+00  0.3900E-02
  0.8300E+00  0.4500E-02
  0.8400E+00  0.2500E-02
  0.8500E+00  0.2500E-02
  0.8600E+00  0.2300E-02
  0.8700E+00  0.1500E-02
  0.8800E+00  0.9000E-03
  0.8900E+00  0.1500E-02
  0.9000E+00  0.1400E-02
  0.9100E+00  0.1300E-02
  0.9200E+00  0.1000E-02
  0.9300E+00  0.5000E-03
  0.9400E+00  0.5000E-03
  0.9500E+00  0.6000E-03
  0.9600E+00  0.1000E-02
  0.9700E+00  0.3000E-03
  0.9800E+00  0.9000E-03
  0.9900E+00  0.5000E-03
  0.1000E+01  0.7000E-03
